Sale_Date,Route,Tickets_Sold
2025-01-22,SBC-Chennai,1
2025-01-22,SBC-Jaipur,1
2025-01-22,SBC-MAS,1
2025-01-23,BCT-Chennai,1
2025-01-23,BCT-HWH,1
2025-01-23,Delhi-HWH,1
2025-01-23,Gorakhpur-MAS,1
2025-01-23,Gorakhpur-NDLS,1
2025-01-23,MAS-BCT,1
2025-01-23,NDLS-NDLS,1
2025-01-23,SBC-SBC,1
2025-01-24,Chennai-Delhi,1
2025-01-24,Delhi-Jaipur,1
2025-01-24,Gorakhpur-Mumbai,1
2025-01-24,Gorakhpur-NDLS,1
2025-01-24,HWH-Chennai,1
2025-01-24,Jaipur-Jaipur,1
2025-01-24,NDLS-BCT,1
2025-01-24,SBC-BCT,1
2025-01-25,BCT-Chennai,1
2025-01-25,Delhi-Jaipur,2
2025-01-25,Gorakhpur-Mumbai,1
2025-01-25,HWH-Chennai,1
2025-01-25,MAS-Gorakhpur,1
2025-01-25,MAS-Mumbai,1
2025-01-25,NDLS-BCT,1
2025-01-26,BCT-Gorakhpur,1
2025-01-26,Chennai-Delhi,1
2025-01-26,Gorakhpur-Delhi,1
2025-01-26,Gorakhpur-MAS,1
2025-01-26,Jaipur-HWH,1
2025-01-26,Jaipur-Mumbai,1
2025-01-26,NDLS-Gorakhpur,1
2025-01-26,NDLS-HWH,1
2025-01-27,BCT-HWH,1
2025-01-27,Delhi-NDLS,1
2025-01-27,HWH-BCT,1
2025-01-27,HWH-Gorakhpur,1
2025-01-27,Jaipur-Delhi,2
2025-01-27,MAS-Delhi,1
2025-01-27,SBC-Gorakhpur,1
2025-01-28,BCT-Chennai,1
2025-01-28,BCT-NDLS,1
2025-01-28,Gorakhpur-Delhi,1
2025-01-28,HWH-NDLS,1
2025-01-28,MAS-Mumbai,1
2025-01-28,Mumbai-SBC,1
2025-01-28,NDLS-BCT,2
2025-01-29,BCT-NDLS,1
2025-01-29,Chennai-BCT,1
2025-01-29,HWH-Gorakhpur,1
2025-01-29,Jaipur-Gorakhpur,1
2025-01-29,MAS-BCT,1
2025-01-29,MAS-MAS,1
2025-01-29,MAS-SBC,1
2025-01-29,SBC-Gorakhpur,1
2025-01-30,BCT-BCT,1
2025-01-30,Delhi-BCT,1
2025-01-30,Delhi-Delhi,1
2025-01-30,Delhi-Gorakhpur,1
2025-01-30,Gorakhpur-Chennai,1
2025-01-30,MAS-BCT,1
2025-01-30,MAS-MAS,1
2025-01-30,Mumbai-Delhi,1
2025-01-31,BCT-Gorakhpur,1
2025-01-31,BCT-Mumbai,1
2025-01-31,Chennai-NDLS,1
2025-01-31,Gorakhpur-SBC,1
2025-01-31,HWH-Delhi,1
2025-01-31,Jaipur-HWH,1
2025-01-31,MAS-NDLS,1
2025-01-31,SBC-Delhi,1
2025-02-01,BCT-Chennai,1
2025-02-01,Chennai-SBC,1
2025-02-01,Delhi-Gorakhpur,1
2025-02-01,Delhi-NDLS,1
2025-02-01,HWH-Mumbai,1
2025-02-01,Jaipur-HWH,1
2025-02-01,MAS-MAS,1
2025-02-01,SBC-Chennai,1
2025-02-02,BCT-BCT,1
2025-02-02,BCT-Mumbai,1
2025-02-02,Jaipur-SBC,1
2025-02-02,MAS-BCT,1
2025-02-02,Mumbai-Mumbai,1
2025-02-02,NDLS-Gorakhpur,1
2025-02-02,NDLS-HWH,1
2025-02-02,SBC-NDLS,1
2025-02-03,BCT-Jaipur,1
2025-02-03,Chennai-SBC,2
2025-02-03,Gorakhpur-BCT,1
2025-02-03,HWH-BCT,1
2025-02-03,HWH-Gorakhpur,1
2025-02-03,Jaipur-SBC,1
2025-02-03,SBC-Delhi,1
2025-02-04,BCT-NDLS,1
2025-02-04,Delhi-Gorakhpur,1
2025-02-04,HWH-Delhi,1
2025-02-04,Jaipur-BCT,1
2025-02-04,MAS-SBC,1
2025-02-04,Mumbai-BCT,1
2025-02-04,Mumbai-MAS,1
2025-02-04,SBC-Delhi,1
2025-02-05,BCT-SBC,1
2025-02-05,Gorakhpur-Gorakhpur,1
2025-02-05,Gorakhpur-Jaipur,1
2025-02-05,Jaipur-HWH,1
2025-02-05,MAS-MAS,1
2025-02-05,NDLS-Chennai,1
2025-02-05,NDLS-Delhi,1
2025-02-05,NDLS-NDLS,1
2025-02-06,BCT-Chennai,2
2025-02-06,Chennai-SBC,1
2025-02-06,Gorakhpur-SBC,1
2025-02-06,Jaipur-NDLS,1
2025-02-06,MAS-Gorakhpur,1
2025-02-06,NDLS-Chennai,1
2025-02-06,SBC-MAS,1
2025-02-07,Chennai-MAS,1
2025-02-07,Delhi-Gorakhpur,1
2025-02-07,Gorakhpur-Gorakhpur,1
2025-02-07,HWH-Delhi,1
2025-02-07,Mumbai-BCT,1
2025-02-07,Mumbai-Chennai,1
2025-02-07,NDLS-HWH,1
2025-02-07,NDLS-MAS,1
2025-02-08,BCT-MAS,1
2025-02-08,Chennai-Gorakhpur,1
2025-02-08,HWH-Jaipur,1
2025-02-08,MAS-BCT,1
2025-02-08,MAS-HWH,1
2025-02-08,Mumbai-HWH,1
2025-02-08,NDLS-HWH,1
2025-02-08,NDLS-Jaipur,1
2025-02-09,Chennai-HWH,1
2025-02-09,Delhi-Chennai,1
2025-02-09,Gorakhpur-Chennai,1
2025-02-09,Gorakhpur-Delhi,1
2025-02-09,Jaipur-NDLS,1
2025-02-09,MAS-Delhi,2
2025-02-09,SBC-Delhi,1
2025-02-10,BCT-Delhi,1
2025-02-10,Chennai-NDLS,1
2025-02-10,Delhi-Jaipur,1
2025-02-10,Gorakhpur-BCT,1
2025-02-10,Jaipur-Gorakhpur,1
2025-02-10,MAS-SBC,1
2025-02-10,NDLS-Chennai,1
2025-02-10,SBC-MAS,1
2025-02-11,BCT-Jaipur,1
2025-02-11,Chennai-BCT,1
2025-02-11,Delhi-MAS,1
2025-02-11,Delhi-Mumbai,1
2025-02-11,HWH-Gorakhpur,1
2025-02-11,NDLS-SBC,1
2025-02-11,SBC-BCT,1
2025-02-11,SBC-MAS,1
2025-02-12,Delhi-HWH,1
2025-02-12,Gorakhpur-Chennai,1
2025-02-12,Gorakhpur-Mumbai,1
2025-02-12,HWH-MAS,1
2025-02-12,Jaipur-BCT,1
2025-02-12,Jaipur-SBC,1
2025-02-12,SBC-HWH,1
2025-02-12,SBC-SBC,1
2025-02-13,BCT-Jaipur,1
2025-02-13,Gorakhpur-Jaipur,1
2025-02-13,HWH-Gorakhpur,1
2025-02-13,HWH-HWH,1
2025-02-13,MAS-Chennai,1
2025-02-13,MAS-Jaipur,1
2025-02-13,MAS-MAS,1
2025-02-13,SBC-BCT,1
2025-02-14,Delhi-HWH,1
2025-02-14,Delhi-Mumbai,1
2025-02-14,Gorakhpur-Gorakhpur,1
2025-02-14,Gorakhpur-HWH,2
2025-02-14,HWH-Delhi,1
2025-02-14,HWH-Gorakhpur,1
2025-02-14,SBC-Mumbai,1
2025-02-15,Chennai-Delhi,1
2025-02-15,Chennai-Jaipur,1
2025-02-15,Delhi-Chennai,1
2025-02-15,Delhi-HWH,1
2025-02-15,HWH-HWH,1
2025-02-15,Jaipur-SBC,1
2025-02-15,Mumbai-Chennai,1
2025-02-15,SBC-Delhi,1
2025-02-16,BCT-Mumbai,1
2025-02-16,Delhi-BCT,1
2025-02-16,Jaipur-HWH,1
2025-02-16,Jaipur-Jaipur,1
2025-02-16,MAS-Gorakhpur,1
2025-02-16,Mumbai-Chennai,1
2025-02-16,Mumbai-Jaipur,1
2025-02-16,Mumbai-SBC,1
2025-02-17,BCT-MAS,1
2025-02-17,BCT-NDLS,1
2025-02-17,BCT-SBC,1
2025-02-17,HWH-HWH,1
2025-02-17,MAS-SBC,1
2025-02-17,NDLS-HWH,1
2025-02-17,NDLS-Jaipur,1
2025-02-17,SBC-Mumbai,1
2025-02-18,BCT-HWH,1
2025-02-18,Delhi-SBC,1
2025-02-18,Gorakhpur-Chennai,1
2025-02-18,Gorakhpur-Jaipur,1
2025-02-18,Gorakhpur-NDLS,1
2025-02-18,Jaipur-NDLS,1
2025-02-18,MAS-Gorakhpur,1
2025-02-18,MAS-SBC,1
2025-02-19,Chennai-HWH,1
2025-02-19,Gorakhpur-MAS,1
2025-02-19,HWH-HWH,1
2025-02-19,Jaipur-BCT,1
2025-02-19,Jaipur-Chennai,1
2025-02-19,Mumbai-HWH,1
2025-02-19,NDLS-MAS,1
2025-02-19,SBC-SBC,1
2025-02-20,Chennai-Chennai,1
2025-02-20,Gorakhpur-Jaipur,1
2025-02-20,Gorakhpur-NDLS,1
2025-02-20,MAS-HWH,1
2025-02-20,Mumbai-SBC,1
2025-02-20,NDLS-HWH,1
2025-02-20,SBC-Delhi,1
2025-02-20,SBC-Gorakhpur,1
2025-02-21,Delhi-BCT,1
2025-02-21,Gorakhpur-SBC,1
2025-02-21,HWH-Delhi,1
2025-02-21,Jaipur-BCT,1
2025-02-21,Jaipur-NDLS,1
2025-02-21,Mumbai-Mumbai,1
2025-02-21,Mumbai-SBC,1
2025-02-21,NDLS-HWH,1
2025-02-22,Chennai-Delhi,1
2025-02-22,Gorakhpur-BCT,1
2025-02-22,MAS-Chennai,1
2025-02-22,MAS-Delhi,1
2025-02-22,MAS-Jaipur,1
2025-02-22,Mumbai-Jaipur,3
2025-02-23,Delhi-HWH,1
2025-02-23,HWH-BCT,1
2025-02-23,HWH-HWH,1
2025-02-23,Jaipur-Mumbai,1
2025-02-23,MAS-Jaipur,1
2025-02-23,Mumbai-Delhi,1
2025-02-23,NDLS-Delhi,1
2025-02-23,SBC-Gorakhpur,1
2025-02-24,Chennai-BCT,1
2025-02-24,Chennai-HWH,1
2025-02-24,Delhi-Chennai,1
2025-02-24,Delhi-SBC,1
2025-02-24,HWH-Delhi,1
2025-02-24,SBC-BCT,1
2025-02-24,SBC-Chennai,1
2025-02-24,SBC-NDLS,1
2025-02-25,BCT-NDLS,1
2025-02-25,Chennai-MAS,1
2025-02-25,Delhi-Chennai,1
2025-02-25,Gorakhpur-BCT,1
2025-02-25,MAS-SBC,1
2025-02-25,NDLS-Gorakhpur,1
2025-02-25,NDLS-Jaipur,1
2025-02-25,NDLS-MAS,1
2025-02-26,BCT-SBC,1
2025-02-26,Delhi-Delhi,1
2025-02-26,Gorakhpur-HWH,1
2025-02-26,Gorakhpur-MAS,1
2025-02-26,MAS-Mumbai,1
2025-02-26,Mumbai-Jaipur,1
2025-02-26,Mumbai-NDLS,1
2025-02-26,SBC-Mumbai,1
2025-02-27,Chennai-NDLS,1
2025-02-27,Gorakhpur-Mumbai,1
2025-02-27,Jaipur-Gorakhpur,1
2025-02-27,Mumbai-Jaipur,1
2025-02-27,NDLS-Chennai,1
2025-02-27,NDLS-Mumbai,1
2025-02-27,NDLS-NDLS,1
2025-02-27,SBC-SBC,1
2025-02-28,BCT-Delhi,1
2025-02-28,Delhi-Gorakhpur,1
2025-02-28,Gorakhpur-Gorakhpur,2
2025-02-28,Gorakhpur-Jaipur,1
2025-02-28,Gorakhpur-SBC,1
2025-02-28,MAS-NDLS,1
2025-02-28,Mumbai-Gorakhpur,1
2025-03-01,BCT-Jaipur,1
2025-03-01,Chennai-Chennai,1
2025-03-01,Gorakhpur-HWH,1
2025-03-01,MAS-SBC,1
2025-03-01,Mumbai-SBC,1
2025-03-01,NDLS-Delhi,1
2025-03-01,SBC-Gorakhpur,2
2025-03-02,Chennai-SBC,1
2025-03-02,Delhi-MAS,1
2025-03-02,Jaipur-Gorakhpur,1
2025-03-02,Jaipur-Jaipur,1
2025-03-02,Jaipur-MAS,1
2025-03-02,Jaipur-SBC,1
2025-03-02,Mumbai-Gorakhpur,1
2025-03-02,SBC-SBC,1
2025-03-03,BCT-SBC,1
2025-03-03,Chennai-Mumbai,1
2025-03-03,Delhi-Delhi,1
2025-03-03,Gorakhpur-Gorakhpur,1
2025-03-03,Gorakhpur-MAS,1
2025-03-03,HWH-MAS,1
2025-03-03,Jaipur-Chennai,1
2025-03-03,MAS-Mumbai,1
2025-03-04,Chennai-BCT,1
2025-03-04,Jaipur-HWH,1
2025-03-04,Mumbai-Gorakhpur,2
2025-03-04,Mumbai-Jaipur,1
2025-03-04,NDLS-Gorakhpur,1
2025-03-04,NDLS-Mumbai,1
2025-03-04,SBC-NDLS,1
2025-03-05,Chennai-BCT,1
2025-03-05,Delhi-MAS,1
2025-03-05,Gorakhpur-HWH,1
2025-03-05,Gorakhpur-Jaipur,1
2025-03-05,MAS-HWH,1
2025-03-05,NDLS-HWH,1
2025-03-05,NDLS-Jaipur,1
2025-03-05,SBC-Delhi,1
2025-03-06,Chennai-Delhi,1
2025-03-06,Chennai-HWH,1
2025-03-06,Chennai-Mumbai,1
2025-03-06,Gorakhpur-Jaipur,1
2025-03-06,HWH-BCT,1
2025-03-06,Jaipur-BCT,1
2025-03-06,NDLS-Delhi,1
2025-03-06,NDLS-Gorakhpur,1
2025-03-07,BCT-Chennai,1
2025-03-07,BCT-NDLS,1
2025-03-07,Chennai-HWH,1
2025-03-07,Chennai-NDLS,1
2025-03-07,Jaipur-MAS,1
2025-03-07,MAS-Chennai,1
2025-03-07,SBC-MAS,1
2025-03-07,SBC-NDLS,1
2025-03-08,BCT-Jaipur,1
2025-03-08,Gorakhpur-Jaipur,1
2025-03-08,Gorakhpur-NDLS,1
2025-03-08,Mumbai-Delhi,1
2025-03-08,NDLS-Jaipur,2
2025-03-08,SBC-Delhi,1
2025-03-08,SBC-NDLS,1
2025-03-09,BCT-Gorakhpur,1
2025-03-09,BCT-Jaipur,1
2025-03-09,BCT-MAS,1
2025-03-09,Gorakhpur-BCT,1
2025-03-09,Gorakhpur-HWH,1
2025-03-09,Gorakhpur-MAS,1
2025-03-09,MAS-Delhi,1
2025-03-09,Mumbai-SBC,1
2025-03-09,SBC-BCT,1
2025-03-10,Chennai-BCT,1
2025-03-10,HWH-NDLS,1
2025-03-10,HWH-SBC,1
2025-03-10,MAS-Gorakhpur,1
2025-03-10,Mumbai-Chennai,1
2025-03-10,NDLS-BCT,1
2025-03-10,NDLS-Mumbai,1
2025-03-10,SBC-Mumbai,1
2025-03-11,BCT-Jaipur,2
2025-03-11,Chennai-Chennai,1
2025-03-11,Delhi-Jaipur,1
2025-03-11,Mumbai-Mumbai,1
2025-03-11,NDLS-Gorakhpur,1
2025-03-11,SBC-Jaipur,1
2025-03-11,SBC-Mumbai,1
2025-03-12,BCT-HWH,1
2025-03-12,Chennai-HWH,1
2025-03-12,Delhi-Gorakhpur,1
2025-03-12,Delhi-SBC,1
2025-03-12,Gorakhpur-BCT,1
2025-03-12,MAS-Jaipur,1
2025-03-12,Mumbai-NDLS,1
2025-03-12,NDLS-Jaipur,1
2025-03-13,BCT-MAS,1
2025-03-13,Gorakhpur-MAS,1
2025-03-13,HWH-Delhi,1
2025-03-13,Jaipur-HWH,1
2025-03-13,MAS-Delhi,1
2025-03-13,Mumbai-Mumbai,1
2025-03-13,NDLS-HWH,1
2025-03-13,SBC-SBC,1
2025-03-14,Chennai-BCT,1
2025-03-14,Chennai-Delhi,2
2025-03-14,Gorakhpur-Jaipur,1
2025-03-14,Jaipur-Jaipur,1
2025-03-14,Mumbai-BCT,1
2025-03-14,Mumbai-Mumbai,1
2025-03-14,NDLS-MAS,1
2025-03-15,BCT-SBC,1
2025-03-15,Gorakhpur-HWH,1
2025-03-15,Jaipur-Chennai,1
2025-03-15,Jaipur-Delhi,1
2025-03-15,MAS-MAS,1
2025-03-15,NDLS-Delhi,1
2025-03-15,NDLS-SBC,1
2025-03-15,SBC-MAS,1
2025-03-16,BCT-Jaipur,1
2025-03-16,Chennai-Gorakhpur,1
2025-03-16,Delhi-NDLS,1
2025-03-16,HWH-Gorakhpur,1
2025-03-16,HWH-Mumbai,1
2025-03-16,Jaipur-MAS,1
2025-03-16,MAS-Mumbai,1
2025-03-16,NDLS-Delhi,1
2025-03-17,BCT-Jaipur,1
2025-03-17,BCT-MAS,1
2025-03-17,Delhi-Chennai,1
2025-03-17,MAS-Gorakhpur,1
2025-03-17,MAS-NDLS,1
2025-03-17,Mumbai-BCT,1
2025-03-17,SBC-Gorakhpur,1
2025-03-17,SBC-Mumbai,1
2025-03-18,BCT-Jaipur,1
2025-03-18,HWH-HWH,1
2025-03-18,HWH-NDLS,1
2025-03-18,Jaipur-SBC,1
2025-03-18,MAS-SBC,1
2025-03-18,NDLS-Gorakhpur,1
2025-03-18,SBC-MAS,1
2025-03-18,SBC-SBC,1
2025-03-19,Delhi-SBC,1
2025-03-19,Gorakhpur-Gorakhpur,1
2025-03-19,HWH-HWH,1
2025-03-19,Jaipur-Chennai,1
2025-03-19,Jaipur-SBC,1
2025-03-19,MAS-Chennai,1
2025-03-19,Mumbai-SBC,1
2025-03-19,NDLS-MAS,1
2025-03-20,Chennai-SBC,1
2025-03-20,Gorakhpur-HWH,1
2025-03-20,Gorakhpur-SBC,1
2025-03-20,Jaipur-Chennai,1
2025-03-20,Mumbai-MAS,2
2025-03-20,NDLS-Gorakhpur,1
2025-03-20,NDLS-SBC,1
2025-03-21,BCT-HWH,1
2025-03-21,Chennai-Delhi,1
2025-03-21,Chennai-NDLS,1
2025-03-21,Delhi-Delhi,1
2025-03-21,Gorakhpur-MAS,1
2025-03-21,Jaipur-Mumbai,1
2025-03-21,Mumbai-MAS,1
2025-03-21,SBC-Delhi,1
2025-03-22,BCT-BCT,1
2025-03-22,Chennai-Chennai,1
2025-03-22,Chennai-Gorakhpur,1
2025-03-22,Delhi-HWH,1
2025-03-22,Gorakhpur-Chennai,1
2025-03-22,MAS-Delhi,1
2025-03-22,MAS-HWH,1
2025-03-22,Mumbai-Mumbai,1
2025-03-23,Gorakhpur-BCT,1
2025-03-23,Gorakhpur-Delhi,1
2025-03-23,HWH-SBC,1
2025-03-23,Jaipur-Jaipur,1
2025-03-23,Jaipur-SBC,1
2025-03-23,NDLS-NDLS,1
2025-03-23,NDLS-SBC,1
2025-03-23,SBC-MAS,1
2025-03-24,Chennai-HWH,1
2025-03-24,Gorakhpur-BCT,1
2025-03-24,HWH-Chennai,1
2025-03-24,Jaipur-Delhi,1
2025-03-24,Jaipur-HWH,2
2025-03-24,Mumbai-Mumbai,1
2025-03-24,SBC-SBC,1
2025-03-25,Gorakhpur-Gorakhpur,2
2025-03-25,HWH-Gorakhpur,1
2025-03-25,Jaipur-NDLS,1
2025-03-25,MAS-HWH,1
2025-03-25,Mumbai-Delhi,1
2025-03-25,NDLS-HWH,2
2025-03-26,BCT-MAS,1
2025-03-26,Gorakhpur-Jaipur,1
2025-03-26,HWH-Mumbai,1
2025-03-26,Jaipur-MAS,1
2025-03-26,Mumbai-SBC,1
2025-03-26,NDLS-NDLS,1
2025-03-26,SBC-HWH,2
2025-03-27,BCT-Gorakhpur,1
2025-03-27,Chennai-Jaipur,1
2025-03-27,Gorakhpur-Delhi,1
2025-03-27,MAS-NDLS,1
2025-03-27,Mumbai-Gorakhpur,1
2025-03-27,Mumbai-SBC,1
2025-03-27,SBC-Gorakhpur,1
2025-03-27,SBC-MAS,1
2025-03-28,BCT-BCT,1
2025-03-28,HWH-Jaipur,1
2025-03-28,HWH-MAS,1
2025-03-28,Jaipur-MAS,1
2025-03-28,MAS-MAS,1
2025-03-28,MAS-SBC,1
2025-03-28,Mumbai-BCT,1
2025-03-28,NDLS-MAS,1
2025-03-29,BCT-HWH,1
2025-03-29,BCT-NDLS,1
2025-03-29,Chennai-NDLS,1
2025-03-29,Jaipur-SBC,1
2025-03-29,MAS-MAS,1
2025-03-29,Mumbai-Delhi,1
2025-03-29,SBC-BCT,1
2025-03-29,SBC-SBC,1
2025-03-30,BCT-MAS,1
2025-03-30,Chennai-HWH,1
2025-03-30,Chennai-NDLS,1
2025-03-30,Jaipur-BCT,1
2025-03-30,Jaipur-Jaipur,1
2025-03-30,NDLS-MAS,1
2025-03-30,SBC-Gorakhpur,2
2025-03-31,Chennai-NDLS,1
2025-03-31,Delhi-Mumbai,1
2025-03-31,Gorakhpur-MAS,1
2025-03-31,HWH-NDLS,1
2025-03-31,Jaipur-Delhi,1
2025-03-31,Jaipur-NDLS,1
2025-03-31,MAS-Chennai,1
2025-03-31,NDLS-SBC,1
2025-04-01,BCT-Chennai,1
2025-04-01,BCT-Delhi,1
2025-04-01,Chennai-Chennai,1
2025-04-01,Chennai-MAS,1
2025-04-01,Delhi-BCT,1
2025-04-01,Gorakhpur-HWH,1
2025-04-01,Jaipur-Delhi,1
2025-04-01,Mumbai-HWH,1
2025-04-02,BCT-Chennai,1
2025-04-02,Delhi-BCT,1
2025-04-02,Gorakhpur-Delhi,1
2025-04-02,MAS-Jaipur,1
2025-04-02,MAS-MAS,1
2025-04-02,Mumbai-HWH,1
2025-04-02,NDLS-Mumbai,1
2025-04-02,SBC-MAS,1
2025-04-03,Delhi-Delhi,1
2025-04-03,HWH-Chennai,1
2025-04-03,HWH-MAS,1
2025-04-03,Jaipur-Jaipur,1
2025-04-03,MAS-HWH,1
2025-04-03,MAS-Mumbai,1
2025-04-03,Mumbai-Gorakhpur,1
2025-04-03,NDLS-NDLS,1
2025-04-04,BCT-Chennai,1
2025-04-04,Chennai-Delhi,1
2025-04-04,Chennai-Gorakhpur,1
2025-04-04,MAS-BCT,1
2025-04-04,MAS-MAS,1
2025-04-04,NDLS-Jaipur,1
2025-04-04,SBC-BCT,1
2025-04-04,SBC-NDLS,1
2025-04-05,Gorakhpur-Delhi,1
2025-04-05,HWH-BCT,1
2025-04-05,HWH-NDLS,1
2025-04-05,HWH-SBC,1
2025-04-05,Jaipur-SBC,1
2025-04-05,MAS-SBC,1
2025-04-05,Mumbai-Mumbai,1
2025-04-05,SBC-Chennai,1
2025-04-06,Chennai-Gorakhpur,2
2025-04-06,Gorakhpur-Chennai,1
2025-04-06,Gorakhpur-NDLS,1
2025-04-06,HWH-Gorakhpur,1
2025-04-06,HWH-Jaipur,1
2025-04-06,Jaipur-BCT,1
2025-04-06,Jaipur-Jaipur,1
2025-04-07,BCT-Gorakhpur,1
2025-04-07,Gorakhpur-MAS,1
2025-04-07,Gorakhpur-Mumbai,1
2025-04-07,HWH-Mumbai,1
2025-04-07,Jaipur-BCT,1
2025-04-07,Jaipur-Jaipur,2
2025-04-07,MAS-HWH,1
2025-04-08,Chennai-HWH,1
2025-04-08,Chennai-Mumbai,1
2025-04-08,Delhi-Delhi,1
2025-04-08,Delhi-Jaipur,1
2025-04-08,Delhi-NDLS,1
2025-04-08,HWH-Chennai,1
2025-04-08,HWH-Gorakhpur,1
2025-04-08,MAS-Chennai,1
2025-04-09,BCT-BCT,1
2025-04-09,BCT-MAS,1
2025-04-09,Gorakhpur-NDLS,1
2025-04-09,HWH-Delhi,1
2025-04-09,Jaipur-BCT,1
2025-04-09,Mumbai-MAS,1
2025-04-09,NDLS-NDLS,1
2025-04-09,SBC-HWH,1
2025-04-10,BCT-Chennai,1
2025-04-10,BCT-MAS,1
2025-04-10,Chennai-Mumbai,1
2025-04-10,Delhi-SBC,1
2025-04-10,Gorakhpur-NDLS,1
2025-04-10,Jaipur-SBC,1
2025-04-10,MAS-Mumbai,1
2025-04-10,SBC-Delhi,1
2025-04-11,BCT-SBC,2
2025-04-11,Delhi-NDLS,1
2025-04-11,MAS-Chennai,1
2025-04-11,MAS-Jaipur,1
2025-04-11,MAS-NDLS,1
2025-04-11,MAS-SBC,1
2025-04-11,NDLS-Jaipur,1
2025-04-12,BCT-Jaipur,1
2025-04-12,Chennai-Chennai,1
2025-04-12,Chennai-Mumbai,1
2025-04-12,Jaipur-Gorakhpur,3
2025-04-12,Mumbai-Chennai,1
2025-04-12,SBC-Chennai,1
2025-04-13,Chennai-Delhi,1
2025-04-13,Chennai-MAS,1
2025-04-13,Delhi-Jaipur,1
2025-04-13,Delhi-Mumbai,1
2025-04-13,Gorakhpur-NDLS,1
2025-04-13,HWH-HWH,1
2025-04-13,MAS-BCT,1
2025-04-13,Mumbai-MAS,1
2025-04-14,BCT-NDLS,1
2025-04-14,Chennai-HWH,1
2025-04-14,Chennai-Jaipur,1
2025-04-14,HWH-Delhi,1
2025-04-14,Mumbai-BCT,1
2025-04-14,Mumbai-Jaipur,1
2025-04-14,SBC-NDLS,2
2025-04-15,BCT-SBC,1
2025-04-15,Chennai-Chennai,1
2025-04-15,Chennai-Delhi,1
2025-04-15,Gorakhpur-BCT,1
2025-04-15,Gorakhpur-Delhi,1
2025-04-15,NDLS-Chennai,1
2025-04-15,SBC-Chennai,1
2025-04-15,SBC-Mumbai,1
2025-04-16,BCT-BCT,1
2025-04-16,Chennai-Chennai,1
2025-04-16,Delhi-Gorakhpur,1
2025-04-16,HWH-BCT,2
2025-04-16,MAS-Gorakhpur,1
2025-04-16,MAS-NDLS,1
2025-04-16,SBC-MAS,1
2025-04-17,BCT-HWH,1
2025-04-17,Chennai-Mumbai,1
2025-04-17,Chennai-SBC,1
2025-04-17,Delhi-SBC,1
2025-04-17,Jaipur-Delhi,1
2025-04-17,NDLS-Chennai,1
2025-04-17,SBC-BCT,1
2025-04-17,SBC-Gorakhpur,1
2025-04-18,Chennai-Gorakhpur,1
2025-04-18,Chennai-Jaipur,1
2025-04-18,Chennai-MAS,1
2025-04-18,Delhi-Delhi,1
2025-04-18,Jaipur-Jaipur,1
2025-04-18,MAS-HWH,1
2025-04-18,Mumbai-Chennai,1
2025-04-18,NDLS-Chennai,1
2025-04-19,Chennai-HWH,1
2025-04-19,Delhi-Delhi,1
2025-04-19,Delhi-SBC,1
2025-04-19,Gorakhpur-HWH,1
2025-04-19,HWH-Mumbai,1
2025-04-19,Jaipur-SBC,1
2025-04-19,SBC-BCT,1
2025-04-19,SBC-Gorakhpur,1
2025-04-20,BCT-SBC,1
2025-04-20,Gorakhpur-Gorakhpur,1
2025-04-20,HWH-BCT,1
2025-04-20,Jaipur-HWH,1
2025-04-20,Mumbai-BCT,1
2025-04-20,Mumbai-MAS,1
2025-04-20,NDLS-Gorakhpur,1
2025-04-20,SBC-Gorakhpur,1
2025-04-21,BCT-Delhi,1
2025-04-21,BCT-NDLS,1
2025-04-21,Chennai-Delhi,1
2025-04-21,Chennai-Gorakhpur,1
2025-04-21,Chennai-NDLS,1
2025-04-21,Gorakhpur-Gorakhpur,1
2025-04-21,Gorakhpur-MAS,1
2025-04-21,SBC-SBC,1
2025-04-22,BCT-MAS,2
2025-04-22,Chennai-NDLS,1
2025-04-22,HWH-SBC,1
2025-04-22,MAS-Chennai,1
2025-04-22,MAS-HWH,1
2025-04-22,NDLS-HWH,1
2025-04-22,NDLS-NDLS,1
2025-04-23,Chennai-Gorakhpur,1
2025-04-23,Delhi-Mumbai,1
2025-04-23,Delhi-NDLS,1
2025-04-23,Gorakhpur-Gorakhpur,1
2025-04-23,Gorakhpur-SBC,1
2025-04-23,HWH-Chennai,1
2025-04-23,HWH-Delhi,1
2025-04-23,Jaipur-Mumbai,1
2025-04-24,Chennai-HWH,1
2025-04-24,Delhi-Delhi,1
2025-04-24,Gorakhpur-NDLS,1
2025-04-24,HWH-MAS,1
2025-04-24,Jaipur-BCT,1
2025-04-24,Jaipur-Mumbai,1
2025-04-24,MAS-BCT,1
2025-04-24,SBC-HWH,1
2025-04-25,BCT-Chennai,1
2025-04-25,Chennai-SBC,1
2025-04-25,Delhi-BCT,1
2025-04-25,Delhi-Delhi,1
2025-04-25,Delhi-SBC,1
2025-04-25,HWH-Mumbai,1
2025-04-25,Mumbai-Gorakhpur,1
2025-04-25,NDLS-Gorakhpur,1
2025-04-26,BCT-BCT,1
2025-04-26,Chennai-Gorakhpur,1
2025-04-26,Delhi-Delhi,1
2025-04-26,Delhi-Gorakhpur,1
2025-04-26,Delhi-Mumbai,1
2025-04-26,MAS-NDLS,1
2025-04-26,Mumbai-Gorakhpur,1
2025-04-26,SBC-MAS,1
