Ticket_ID,Sale_Date,Source_Station,Destination_Station,Passenger_Age,Coach_Type,Ticket_Price,Payment_Mode,Route,Year,Month,Day,Weekday,Is_Weekend,DayOfWeek,IsWeekend,AgeGroup,Demand_Label
5700,2024-12-12,Chennai,Chennai,61,Sleeper,687,Card,Chennai-Chennai,2024,12,12,Thursday,0,3,0,Senior,Medium
5701,2024-12-12,Chennai,Mumbai,37,Sleeper,1054,UPI,Chennai-Mumbai,2024,12,12,Thursday,0,3,0,Adult,High
5702,2024-12-12,SBC,MAS,57,Sleeper,1132,UPI,SBC-MAS,2024,12,12,Thursday,0,3,0,Senior,Medium
5703,2024-12-12,MAS,SBC,14,Sleeper,747,UPI,MAS-SBC,2024,12,12,Thursday,0,3,0,Child,High
5704,2024-12-12,BCT,Mumbai,67,Sleeper,1030,Card,BCT-Mumbai,2024,12,12,Thursday,0,3,0,Senior,Low
5705,2024-12-12,Gorakhpur,Gorakhpur,77,General,439,Cash,Gorakhpur-Gorakhpur,2024,12,12,Thursday,0,3,0,Senior,Medium
5706,2024-12-12,SBC,MAS,69,Sleeper,841,Cash,SBC-MAS,2024,12,12,Thursday,0,3,0,Senior,Medium
5707,2024-12-12,HWH,Delhi,6,General,389,UPI,HWH-Delhi,2024,12,12,Thursday,0,3,0,Child,Medium
5708,2024-12-13,Mumbai,NDLS,6,AC,2401,NetBanking,Mumbai-NDLS,2024,12,13,Friday,0,4,0,Child,Low
5709,2024-12-13,Mumbai,NDLS,73,Sleeper,665,Cash,Mumbai-NDLS,2024,12,13,Friday,0,4,0,Senior,Low
5710,2024-12-13,Jaipur,Mumbai,78,General,478,Card,Jaipur-Mumbai,2024,12,13,Friday,0,4,0,Senior,Medium
5711,2024-12-13,Chennai,Chennai,41,AC,2280,Card,Chennai-Chennai,2024,12,13,Friday,0,4,0,Adult,Medium
5712,2024-12-13,NDLS,NDLS,6,General,408,NetBanking,NDLS-NDLS,2024,12,13,Friday,0,4,0,Child,Low
5713,2024-12-13,HWH,BCT,65,Sleeper,1014,Card,HWH-BCT,2024,12,13,Friday,0,4,0,Senior,Low
5714,2024-12-13,BCT,MAS,44,General,215,UPI,BCT-MAS,2024,12,13,Friday,0,4,0,Adult,Medium
5715,2024-12-13,MAS,NDLS,67,Sleeper,896,Card,MAS-NDLS,2024,12,13,Friday,0,4,0,Senior,Low
5716,2024-12-14,BCT,BCT,29,Sleeper,819,Card,BCT-BCT,2024,12,14,Saturday,1,5,1,Young,Medium
5717,2024-12-14,Chennai,SBC,42,AC,2268,NetBanking,Chennai-SBC,2024,12,14,Saturday,1,5,1,Adult,High
5718,2024-12-14,NDLS,Chennai,41,Sleeper,966,Card,NDLS-Chennai,2024,12,14,Saturday,1,5,1,Adult,Medium
5719,2024-12-14,MAS,Delhi,31,AC,2279,Cash,MAS-Delhi,2024,12,14,Saturday,1,5,1,Young,High
5720,2024-12-14,SBC,Delhi,54,AC,1728,UPI,SBC-Delhi,2024,12,14,Saturday,1,5,1,Senior,High
5721,2024-12-14,Jaipur,MAS,38,AC,2130,Card,Jaipur-MAS,2024,12,14,Saturday,1,5,1,Adult,Low
5722,2024-12-14,MAS,BCT,48,Sleeper,1039,NetBanking,MAS-BCT,2024,12,14,Saturday,1,5,1,Adult,Medium
5723,2024-12-14,Chennai,HWH,76,General,377,NetBanking,Chennai-HWH,2024,12,14,Saturday,1,5,1,Senior,Medium
5724,2024-12-15,BCT,Delhi,8,AC,2031,Cash,BCT-Delhi,2024,12,15,Sunday,1,6,1,Child,Medium
5725,2024-12-15,Mumbai,Delhi,56,AC,1949,NetBanking,Mumbai-Delhi,2024,12,15,Sunday,1,6,1,Senior,Medium
5726,2024-12-15,BCT,SBC,59,Sleeper,635,NetBanking,BCT-SBC,2024,12,15,Sunday,1,6,1,Senior,High
5727,2024-12-15,BCT,Delhi,77,AC,2346,NetBanking,BCT-Delhi,2024,12,15,Sunday,1,6,1,Senior,Medium
5728,2024-12-15,BCT,Delhi,16,AC,1921,UPI,BCT-Delhi,2024,12,15,Sunday,1,6,1,Child,Medium
5729,2024-12-15,Jaipur,NDLS,18,AC,2417,Cash,Jaipur-NDLS,2024,12,15,Sunday,1,6,1,Child,Low
5730,2024-12-15,Chennai,Delhi,39,General,307,UPI,Chennai-Delhi,2024,12,15,Sunday,1,6,1,Adult,Medium
5731,2024-12-15,HWH,SBC,10,General,388,Card,HWH-SBC,2024,12,15,Sunday,1,6,1,Child,High
5732,2024-12-16,Jaipur,Chennai,51,Sleeper,777,UPI,Jaipur-Chennai,2024,12,16,Monday,0,0,0,Senior,Low
5733,2024-12-16,Jaipur,Mumbai,27,Sleeper,914,Cash,Jaipur-Mumbai,2024,12,16,Monday,0,0,0,Young,Medium
5734,2024-12-16,Chennai,Delhi,72,Sleeper,619,Cash,Chennai-Delhi,2024,12,16,Monday,0,0,0,Senior,Medium
5735,2024-12-16,Gorakhpur,Jaipur,69,Sleeper,981,UPI,Gorakhpur-Jaipur,2024,12,16,Monday,0,0,0,Senior,High
5736,2024-12-16,Jaipur,MAS,63,Sleeper,742,NetBanking,Jaipur-MAS,2024,12,16,Monday,0,0,0,Senior,Low
5737,2024-12-16,MAS,HWH,13,Sleeper,661,Cash,MAS-HWH,2024,12,16,Monday,0,0,0,Child,Medium
5738,2024-12-16,Gorakhpur,Jaipur,62,Sleeper,841,NetBanking,Gorakhpur-Jaipur,2024,12,16,Monday,0,0,0,Senior,High
5739,2024-12-16,Chennai,NDLS,52,AC,1737,Cash,Chennai-NDLS,2024,12,16,Monday,0,0,0,Senior,Medium
5740,2024-12-17,Delhi,Gorakhpur,67,Sleeper,730,UPI,Delhi-Gorakhpur,2024,12,17,Tuesday,0,1,0,Senior,High
5741,2024-12-17,Delhi,SBC,13,General,292,UPI,Delhi-SBC,2024,12,17,Tuesday,0,1,0,Child,High
5742,2024-12-17,HWH,MAS,48,Sleeper,722,Card,HWH-MAS,2024,12,17,Tuesday,0,1,0,Adult,Low
5743,2024-12-17,SBC,Mumbai,50,General,317,Cash,SBC-Mumbai,2024,12,17,Tuesday,0,1,0,Adult,High
5744,2024-12-17,Jaipur,Gorakhpur,19,General,397,Cash,Jaipur-Gorakhpur,2024,12,17,Tuesday,0,1,0,Young,Medium
5745,2024-12-17,BCT,Jaipur,57,AC,1781,Cash,BCT-Jaipur,2024,12,17,Tuesday,0,1,0,Senior,High
5746,2024-12-17,SBC,Chennai,52,Sleeper,600,Card,SBC-Chennai,2024,12,17,Tuesday,0,1,0,Senior,Low
5747,2024-12-17,SBC,MAS,76,Sleeper,931,NetBanking,SBC-MAS,2024,12,17,Tuesday,0,1,0,Senior,Medium
5748,2024-12-18,Gorakhpur,Jaipur,46,General,411,NetBanking,Gorakhpur-Jaipur,2024,12,18,Wednesday,0,2,0,Adult,High
5749,2024-12-18,MAS,Jaipur,21,General,286,NetBanking,MAS-Jaipur,2024,12,18,Wednesday,0,2,0,Young,Medium
5750,2024-12-18,Delhi,Chennai,39,Sleeper,660,Cash,Delhi-Chennai,2024,12,18,Wednesday,0,2,0,Adult,High
5751,2024-12-18,Mumbai,MAS,35,Sleeper,694,UPI,Mumbai-MAS,2024,12,18,Wednesday,0,2,0,Young,High
5752,2024-12-18,MAS,NDLS,8,General,473,UPI,MAS-NDLS,2024,12,18,Wednesday,0,2,0,Child,Low
5753,2024-12-18,Delhi,Chennai,52,AC,2052,Card,Delhi-Chennai,2024,12,18,Wednesday,0,2,0,Senior,High
5754,2024-12-18,Mumbai,NDLS,18,General,346,UPI,Mumbai-NDLS,2024,12,18,Wednesday,0,2,0,Child,Low
5755,2024-12-18,Jaipur,HWH,29,General,445,UPI,Jaipur-HWH,2024,12,18,Wednesday,0,2,0,Young,High
5756,2024-12-19,NDLS,Gorakhpur,50,Sleeper,896,Card,NDLS-Gorakhpur,2024,12,19,Thursday,0,3,0,Adult,Medium
5757,2024-12-19,Chennai,HWH,52,Sleeper,722,UPI,Chennai-HWH,2024,12,19,Thursday,0,3,0,Senior,Medium
5758,2024-12-19,NDLS,Chennai,44,Sleeper,1055,Cash,NDLS-Chennai,2024,12,19,Thursday,0,3,0,Adult,Medium
5759,2024-12-19,MAS,SBC,54,Sleeper,998,NetBanking,MAS-SBC,2024,12,19,Thursday,0,3,0,Senior,High
5760,2024-12-19,HWH,HWH,11,Sleeper,830,Card,HWH-HWH,2024,12,19,Thursday,0,3,0,Child,High
5761,2024-12-19,MAS,SBC,64,General,221,UPI,MAS-SBC,2024,12,19,Thursday,0,3,0,Senior,High
5762,2024-12-19,Gorakhpur,SBC,39,General,279,NetBanking,Gorakhpur-SBC,2024,12,19,Thursday,0,3,0,Adult,High
5763,2024-12-19,Mumbai,Chennai,67,General,329,Card,Mumbai-Chennai,2024,12,19,Thursday,0,3,0,Senior,High
5764,2024-12-20,Mumbai,Mumbai,24,AC,1791,UPI,Mumbai-Mumbai,2024,12,20,Friday,0,4,0,Young,High
5765,2024-12-20,Jaipur,Delhi,20,General,475,NetBanking,Jaipur-Delhi,2024,12,20,Friday,0,4,0,Young,Low
5766,2024-12-20,NDLS,Jaipur,26,General,254,Card,NDLS-Jaipur,2024,12,20,Friday,0,4,0,Young,Low
5767,2024-12-20,Jaipur,HWH,40,Sleeper,1177,UPI,Jaipur-HWH,2024,12,20,Friday,0,4,0,Adult,High
5768,2024-12-20,NDLS,BCT,23,AC,2238,UPI,NDLS-BCT,2024,12,20,Friday,0,4,0,Young,Low
5769,2024-12-20,Mumbai,HWH,6,Sleeper,625,Card,Mumbai-HWH,2024,12,20,Friday,0,4,0,Child,Low
5770,2024-12-20,MAS,Mumbai,72,General,452,Cash,MAS-Mumbai,2024,12,20,Friday,0,4,0,Senior,High
5771,2024-12-20,HWH,Gorakhpur,11,Sleeper,796,Card,HWH-Gorakhpur,2024,12,20,Friday,0,4,0,Child,Medium
5772,2024-12-21,Mumbai,Mumbai,51,General,329,Cash,Mumbai-Mumbai,2024,12,21,Saturday,1,5,1,Senior,High
5773,2024-12-21,SBC,Delhi,53,Sleeper,842,Card,SBC-Delhi,2024,12,21,Saturday,1,5,1,Senior,High
5774,2024-12-21,Delhi,Chennai,47,General,411,Cash,Delhi-Chennai,2024,12,21,Saturday,1,5,1,Adult,High
5775,2024-12-21,NDLS,Jaipur,36,AC,1689,Cash,NDLS-Jaipur,2024,12,21,Saturday,1,5,1,Adult,Low
5776,2024-12-21,NDLS,Mumbai,21,Sleeper,1167,UPI,NDLS-Mumbai,2024,12,21,Saturday,1,5,1,Young,High
5777,2024-12-21,Gorakhpur,HWH,18,Sleeper,1166,UPI,Gorakhpur-HWH,2024,12,21,Saturday,1,5,1,Child,High
5778,2024-12-21,Jaipur,Gorakhpur,36,AC,1775,UPI,Jaipur-Gorakhpur,2024,12,21,Saturday,1,5,1,Adult,Medium
5779,2024-12-21,Chennai,Mumbai,64,General,352,UPI,Chennai-Mumbai,2024,12,21,Saturday,1,5,1,Senior,High
5780,2024-12-22,Chennai,BCT,64,Sleeper,1164,Card,Chennai-BCT,2024,12,22,Sunday,1,6,1,Senior,Low
5781,2024-12-22,Gorakhpur,Gorakhpur,56,Sleeper,997,Cash,Gorakhpur-Gorakhpur,2024,12,22,Sunday,1,6,1,Senior,Medium
5782,2024-12-22,Mumbai,SBC,70,Sleeper,1043,Cash,Mumbai-SBC,2024,12,22,Sunday,1,6,1,Senior,Low
5783,2024-12-22,NDLS,Chennai,8,Sleeper,1026,Card,NDLS-Chennai,2024,12,22,Sunday,1,6,1,Child,Medium
5784,2024-12-22,BCT,MAS,67,AC,2457,NetBanking,BCT-MAS,2024,12,22,Sunday,1,6,1,Senior,Medium
5785,2024-12-22,HWH,NDLS,37,AC,1986,NetBanking,HWH-NDLS,2024,12,22,Sunday,1,6,1,Adult,Medium
5786,2024-12-22,SBC,Jaipur,5,General,403,Card,SBC-Jaipur,2024,12,22,Sunday,1,6,1,Child,High
5787,2024-12-22,MAS,Chennai,68,Sleeper,711,NetBanking,MAS-Chennai,2024,12,22,Sunday,1,6,1,Senior,High
5788,2024-12-23,MAS,Delhi,41,General,457,NetBanking,MAS-Delhi,2024,12,23,Monday,0,0,0,Adult,High
5789,2024-12-23,Chennai,Chennai,74,General,215,Cash,Chennai-Chennai,2024,12,23,Monday,0,0,0,Senior,Medium
5790,2024-12-23,Chennai,HWH,11,Sleeper,949,UPI,Chennai-HWH,2024,12,23,Monday,0,0,0,Child,Medium
5791,2024-12-23,Gorakhpur,Chennai,28,Sleeper,1034,Card,Gorakhpur-Chennai,2024,12,23,Monday,0,0,0,Young,Low
5792,2024-12-23,NDLS,Chennai,72,Sleeper,1025,NetBanking,NDLS-Chennai,2024,12,23,Monday,0,0,0,Senior,Medium
5793,2024-12-23,Jaipur,NDLS,59,General,479,UPI,Jaipur-NDLS,2024,12,23,Monday,0,0,0,Senior,Low
5794,2024-12-23,MAS,MAS,7,General,357,Cash,MAS-MAS,2024,12,23,Monday,0,0,0,Child,High
5795,2024-12-23,NDLS,Gorakhpur,27,Sleeper,848,UPI,NDLS-Gorakhpur,2024,12,23,Monday,0,0,0,Young,Medium
5796,2024-12-24,SBC,NDLS,40,General,380,Card,SBC-NDLS,2024,12,24,Tuesday,0,1,0,Adult,Low
5797,2024-12-24,HWH,HWH,61,AC,2202,UPI,HWH-HWH,2024,12,24,Tuesday,0,1,0,Senior,High
5798,2024-12-24,HWH,HWH,52,General,338,UPI,HWH-HWH,2024,12,24,Tuesday,0,1,0,Senior,High
5799,2024-12-24,MAS,Delhi,17,General,277,UPI,MAS-Delhi,2024,12,24,Tuesday,0,1,0,Child,High
5800,2024-12-24,BCT,SBC,65,AC,2418,Cash,BCT-SBC,2024,12,24,Tuesday,0,1,0,Senior,High
5801,2024-12-24,Gorakhpur,Gorakhpur,28,Sleeper,935,UPI,Gorakhpur-Gorakhpur,2024,12,24,Tuesday,0,1,0,Young,Medium
5802,2024-12-24,MAS,HWH,47,AC,1549,UPI,MAS-HWH,2024,12,24,Tuesday,0,1,0,Adult,Medium
5803,2024-12-24,SBC,NDLS,37,Sleeper,684,NetBanking,SBC-NDLS,2024,12,24,Tuesday,0,1,0,Adult,Low
5804,2024-12-25,BCT,HWH,28,General,382,Card,BCT-HWH,2024,12,25,Wednesday,0,2,0,Young,Medium
5805,2024-12-25,Delhi,Chennai,26,Sleeper,603,UPI,Delhi-Chennai,2024,12,25,Wednesday,0,2,0,Young,High
5806,2024-12-25,Mumbai,SBC,56,AC,2492,Card,Mumbai-SBC,2024,12,25,Wednesday,0,2,0,Senior,Low
5807,2024-12-25,Chennai,HWH,10,Sleeper,916,UPI,Chennai-HWH,2024,12,25,Wednesday,0,2,0,Child,Medium
5808,2024-12-25,Chennai,Chennai,23,General,310,Card,Chennai-Chennai,2024,12,25,Wednesday,0,2,0,Young,Medium
5809,2024-12-25,BCT,Delhi,80,Sleeper,933,NetBanking,BCT-Delhi,2024,12,25,Wednesday,0,2,0,Senior,Medium
5810,2024-12-25,MAS,HWH,33,Sleeper,732,UPI,MAS-HWH,2024,12,25,Wednesday,0,2,0,Young,Medium
5811,2024-12-25,Chennai,SBC,68,AC,2111,Cash,Chennai-SBC,2024,12,25,Wednesday,0,2,0,Senior,High
5812,2024-12-26,NDLS,NDLS,18,General,371,UPI,NDLS-NDLS,2024,12,26,Thursday,0,3,0,Child,Low
5813,2024-12-26,Chennai,Delhi,34,General,486,Cash,Chennai-Delhi,2024,12,26,Thursday,0,3,0,Young,Medium
5814,2024-12-26,HWH,Mumbai,75,Sleeper,718,NetBanking,HWH-Mumbai,2024,12,26,Thursday,0,3,0,Senior,Medium
5815,2024-12-26,Chennai,Gorakhpur,25,AC,1849,UPI,Chennai-Gorakhpur,2024,12,26,Thursday,0,3,0,Young,Medium
5816,2024-12-26,Delhi,Chennai,69,AC,2416,UPI,Delhi-Chennai,2024,12,26,Thursday,0,3,0,Senior,High
5817,2024-12-26,Gorakhpur,Delhi,8,AC,2186,Cash,Gorakhpur-Delhi,2024,12,26,Thursday,0,3,0,Child,Medium
5818,2024-12-26,BCT,SBC,50,Sleeper,1141,NetBanking,BCT-SBC,2024,12,26,Thursday,0,3,0,Adult,High
5819,2024-12-26,NDLS,Delhi,12,General,254,UPI,NDLS-Delhi,2024,12,26,Thursday,0,3,0,Child,Low
5820,2024-12-27,Delhi,Gorakhpur,22,Sleeper,960,UPI,Delhi-Gorakhpur,2024,12,27,Friday,0,4,0,Young,High
5821,2024-12-27,HWH,Mumbai,64,General,395,Cash,HWH-Mumbai,2024,12,27,Friday,0,4,0,Senior,Medium
5822,2024-12-27,MAS,Chennai,49,Sleeper,1052,Card,MAS-Chennai,2024,12,27,Friday,0,4,0,Adult,High
5823,2024-12-27,Mumbai,SBC,76,General,240,UPI,Mumbai-SBC,2024,12,27,Friday,0,4,0,Senior,Low
5824,2024-12-27,HWH,Gorakhpur,35,General,372,Cash,HWH-Gorakhpur,2024,12,27,Friday,0,4,0,Young,Medium
5825,2024-12-27,BCT,Chennai,32,AC,1829,Card,BCT-Chennai,2024,12,27,Friday,0,4,0,Young,Medium
5826,2024-12-27,BCT,NDLS,68,Sleeper,818,Card,BCT-NDLS,2024,12,27,Friday,0,4,0,Senior,Medium
5827,2024-12-27,BCT,Chennai,41,Sleeper,807,NetBanking,BCT-Chennai,2024,12,27,Friday,0,4,0,Adult,Medium
5828,2024-12-28,Delhi,Gorakhpur,71,AC,2169,Cash,Delhi-Gorakhpur,2024,12,28,Saturday,1,5,1,Senior,High
5829,2024-12-28,BCT,BCT,72,Sleeper,684,UPI,BCT-BCT,2024,12,28,Saturday,1,5,1,Senior,Medium
5830,2024-12-28,Gorakhpur,BCT,39,Sleeper,844,Cash,Gorakhpur-BCT,2024,12,28,Saturday,1,5,1,Adult,High
5831,2024-12-28,Gorakhpur,Delhi,40,General,372,Cash,Gorakhpur-Delhi,2024,12,28,Saturday,1,5,1,Adult,Medium
5832,2024-12-28,Gorakhpur,HWH,61,Sleeper,934,UPI,Gorakhpur-HWH,2024,12,28,Saturday,1,5,1,Senior,High
5833,2024-12-28,BCT,NDLS,74,General,411,Card,BCT-NDLS,2024,12,28,Saturday,1,5,1,Senior,Medium
5834,2024-12-28,Gorakhpur,Chennai,8,Sleeper,1195,Cash,Gorakhpur-Chennai,2024,12,28,Saturday,1,5,1,Child,Low
5835,2024-12-28,Jaipur,Gorakhpur,53,General,372,Card,Jaipur-Gorakhpur,2024,12,28,Saturday,1,5,1,Senior,Medium
5836,2024-12-29,Chennai,MAS,43,Sleeper,782,Card,Chennai-MAS,2024,12,29,Sunday,1,6,1,Adult,Medium
5837,2024-12-29,Chennai,NDLS,22,General,332,NetBanking,Chennai-NDLS,2024,12,29,Sunday,1,6,1,Young,Medium
5838,2024-12-29,BCT,BCT,64,Sleeper,949,Cash,BCT-BCT,2024,12,29,Sunday,1,6,1,Senior,Medium
5839,2024-12-29,SBC,Mumbai,14,Sleeper,881,NetBanking,SBC-Mumbai,2024,12,29,Sunday,1,6,1,Child,High
5840,2024-12-29,Delhi,MAS,27,Sleeper,892,NetBanking,Delhi-MAS,2024,12,29,Sunday,1,6,1,Young,Low
5841,2024-12-29,Mumbai,HWH,72,Sleeper,868,Card,Mumbai-HWH,2024,12,29,Sunday,1,6,1,Senior,Low
5842,2024-12-29,Delhi,Chennai,63,AC,2360,NetBanking,Delhi-Chennai,2024,12,29,Sunday,1,6,1,Senior,High
5843,2024-12-29,Jaipur,MAS,11,AC,1696,UPI,Jaipur-MAS,2024,12,29,Sunday,1,6,1,Child,Low
5844,2024-12-30,Delhi,Gorakhpur,17,AC,2036,Card,Delhi-Gorakhpur,2024,12,30,Monday,0,0,0,Child,High
5845,2024-12-30,Jaipur,SBC,7,General,340,UPI,Jaipur-SBC,2024,12,30,Monday,0,0,0,Child,High
5846,2024-12-30,Jaipur,SBC,44,Sleeper,619,Card,Jaipur-SBC,2024,12,30,Monday,0,0,0,Adult,High
5847,2024-12-30,Delhi,Delhi,15,Sleeper,1004,UPI,Delhi-Delhi,2024,12,30,Monday,0,0,0,Child,High
5848,2024-12-30,Mumbai,MAS,55,General,314,Card,Mumbai-MAS,2024,12,30,Monday,0,0,0,Senior,High
5849,2024-12-30,Jaipur,BCT,27,Sleeper,625,Cash,Jaipur-BCT,2024,12,30,Monday,0,0,0,Young,Medium
5850,2024-12-30,Gorakhpur,Delhi,36,Sleeper,1165,Card,Gorakhpur-Delhi,2024,12,30,Monday,0,0,0,Adult,Medium
5851,2024-12-30,NDLS,SBC,45,AC,2181,UPI,NDLS-SBC,2024,12,30,Monday,0,0,0,Adult,High
5852,2024-12-31,NDLS,HWH,46,General,210,UPI,NDLS-HWH,2024,12,31,Tuesday,0,1,0,Adult,Medium
5853,2024-12-31,MAS,MAS,42,General,226,Cash,MAS-MAS,2024,12,31,Tuesday,0,1,0,Adult,High
5854,2024-12-31,BCT,HWH,71,General,282,Cash,BCT-HWH,2024,12,31,Tuesday,0,1,0,Senior,Medium
5855,2024-12-31,HWH,HWH,76,Sleeper,1149,UPI,HWH-HWH,2024,12,31,Tuesday,0,1,0,Senior,High
5856,2024-12-31,Gorakhpur,MAS,76,General,286,Cash,Gorakhpur-MAS,2024,12,31,Tuesday,0,1,0,Senior,High
5857,2024-12-31,Gorakhpur,BCT,79,AC,2448,UPI,Gorakhpur-BCT,2024,12,31,Tuesday,0,1,0,Senior,High
5858,2024-12-31,HWH,MAS,46,AC,2332,NetBanking,HWH-MAS,2024,12,31,Tuesday,0,1,0,Adult,Low
5859,2024-12-31,BCT,Jaipur,47,AC,1886,NetBanking,BCT-Jaipur,2024,12,31,Tuesday,0,1,0,Adult,High
5860,2025-01-01,NDLS,BCT,37,Sleeper,997,UPI,NDLS-BCT,2025,1,1,Wednesday,0,2,0,Adult,Low
5861,2025-01-01,Mumbai,Jaipur,41,Sleeper,885,UPI,Mumbai-Jaipur,2025,1,1,Wednesday,0,2,0,Adult,Low
5862,2025-01-01,Jaipur,Chennai,61,Sleeper,968,Cash,Jaipur-Chennai,2025,1,1,Wednesday,0,2,0,Senior,Low
5863,2025-01-01,HWH,Jaipur,68,AC,2154,Card,HWH-Jaipur,2025,1,1,Wednesday,0,2,0,Senior,High
5864,2025-01-01,Mumbai,SBC,68,Sleeper,1021,Card,Mumbai-SBC,2025,1,1,Wednesday,0,2,0,Senior,Low
5865,2025-01-01,MAS,Gorakhpur,64,General,405,NetBanking,MAS-Gorakhpur,2025,1,1,Wednesday,0,2,0,Senior,Medium
5866,2025-01-01,Jaipur,MAS,56,Sleeper,1042,UPI,Jaipur-MAS,2025,1,1,Wednesday,0,2,0,Senior,Low
5867,2025-01-01,Delhi,Jaipur,76,General,440,Cash,Delhi-Jaipur,2025,1,1,Wednesday,0,2,0,Senior,Medium
5868,2025-01-01,Gorakhpur,Delhi,72,Sleeper,1119,UPI,Gorakhpur-Delhi,2025,1,1,Wednesday,0,2,0,Senior,Medium
5869,2025-01-02,Jaipur,Jaipur,31,General,271,UPI,Jaipur-Jaipur,2025,1,2,Thursday,0,3,0,Young,Medium
5870,2025-01-02,Delhi,MAS,63,Sleeper,887,Cash,Delhi-MAS,2025,1,2,Thursday,0,3,0,Senior,Low
5871,2025-01-02,NDLS,Delhi,23,Sleeper,694,Cash,NDLS-Delhi,2025,1,2,Thursday,0,3,0,Young,Low
5872,2025-01-02,Delhi,NDLS,7,Sleeper,640,Cash,Delhi-NDLS,2025,1,2,Thursday,0,3,0,Child,Medium
5873,2025-01-02,Delhi,Delhi,77,Sleeper,930,UPI,Delhi-Delhi,2025,1,2,Thursday,0,3,0,Senior,High
5874,2025-01-02,SBC,Delhi,43,General,500,Cash,SBC-Delhi,2025,1,2,Thursday,0,3,0,Adult,High
5875,2025-01-02,HWH,BCT,70,Sleeper,754,Card,HWH-BCT,2025,1,2,Thursday,0,3,0,Senior,Low
5876,2025-01-02,Jaipur,Jaipur,77,Sleeper,1103,Card,Jaipur-Jaipur,2025,1,2,Thursday,0,3,0,Senior,Medium
5877,2025-01-03,HWH,Jaipur,60,General,474,Cash,HWH-Jaipur,2025,1,3,Friday,0,4,0,Senior,High
5878,2025-01-03,Jaipur,Mumbai,10,Sleeper,1164,UPI,Jaipur-Mumbai,2025,1,3,Friday,0,4,0,Child,Medium
5879,2025-01-03,Gorakhpur,Delhi,32,Sleeper,778,NetBanking,Gorakhpur-Delhi,2025,1,3,Friday,0,4,0,Young,Medium
5880,2025-01-03,Chennai,Gorakhpur,52,Sleeper,736,Cash,Chennai-Gorakhpur,2025,1,3,Friday,0,4,0,Senior,Medium
5881,2025-01-03,HWH,BCT,52,Sleeper,779,UPI,HWH-BCT,2025,1,3,Friday,0,4,0,Senior,Low
5882,2025-01-03,HWH,BCT,71,Sleeper,781,Card,HWH-BCT,2025,1,3,Friday,0,4,0,Senior,Low
5883,2025-01-03,Gorakhpur,BCT,58,Sleeper,858,UPI,Gorakhpur-BCT,2025,1,3,Friday,0,4,0,Senior,High
5884,2025-01-03,Jaipur,Jaipur,20,General,442,Cash,Jaipur-Jaipur,2025,1,3,Friday,0,4,0,Young,Medium
5885,2025-01-04,Gorakhpur,Mumbai,39,Sleeper,695,NetBanking,Gorakhpur-Mumbai,2025,1,4,Saturday,1,5,1,Adult,Low
5886,2025-01-04,Mumbai,HWH,79,Sleeper,796,UPI,Mumbai-HWH,2025,1,4,Saturday,1,5,1,Senior,Low
5887,2025-01-04,Delhi,MAS,34,Sleeper,1125,Card,Delhi-MAS,2025,1,4,Saturday,1,5,1,Young,Low
5888,2025-01-04,Gorakhpur,NDLS,52,General,319,Card,Gorakhpur-NDLS,2025,1,4,Saturday,1,5,1,Senior,Low
5889,2025-01-04,Jaipur,NDLS,73,General,468,NetBanking,Jaipur-NDLS,2025,1,4,Saturday,1,5,1,Senior,Low
5890,2025-01-04,NDLS,MAS,12,Sleeper,770,Card,NDLS-MAS,2025,1,4,Saturday,1,5,1,Child,Medium
5891,2025-01-04,Gorakhpur,BCT,55,General,271,UPI,Gorakhpur-BCT,2025,1,4,Saturday,1,5,1,Senior,High
5892,2025-01-04,BCT,Chennai,14,Sleeper,769,NetBanking,BCT-Chennai,2025,1,4,Saturday,1,5,1,Child,Medium
5893,2025-01-05,Gorakhpur,MAS,32,Sleeper,758,UPI,Gorakhpur-MAS,2025,1,5,Sunday,1,6,1,Young,High
5894,2025-01-05,HWH,HWH,40,AC,2008,Cash,HWH-HWH,2025,1,5,Sunday,1,6,1,Adult,High
5895,2025-01-05,Mumbai,HWH,64,Sleeper,1046,Card,Mumbai-HWH,2025,1,5,Sunday,1,6,1,Senior,Low
5896,2025-01-05,SBC,Delhi,14,Sleeper,681,NetBanking,SBC-Delhi,2025,1,5,Sunday,1,6,1,Child,High
5897,2025-01-05,Gorakhpur,Delhi,18,General,256,Card,Gorakhpur-Delhi,2025,1,5,Sunday,1,6,1,Child,Medium
5898,2025-01-05,Chennai,Delhi,67,Sleeper,1118,NetBanking,Chennai-Delhi,2025,1,5,Sunday,1,6,1,Senior,Medium
5899,2025-01-05,BCT,Delhi,51,General,311,Cash,BCT-Delhi,2025,1,5,Sunday,1,6,1,Senior,Medium
5900,2025-01-05,NDLS,Chennai,73,Sleeper,647,NetBanking,NDLS-Chennai,2025,1,5,Sunday,1,6,1,Senior,Medium
5901,2025-01-06,Gorakhpur,Chennai,60,Sleeper,1191,NetBanking,Gorakhpur-Chennai,2025,1,6,Monday,0,0,0,Senior,Low
5902,2025-01-06,Delhi,Mumbai,10,Sleeper,975,Cash,Delhi-Mumbai,2025,1,6,Monday,0,0,0,Child,Low
5903,2025-01-06,Delhi,NDLS,23,AC,2327,Card,Delhi-NDLS,2025,1,6,Monday,0,0,0,Young,Medium
