Ticket_ID,Sale_Date,Source_Station,Destination_Station,Passenger_Age,Coach_Type,Ticket_Price,Payment_Mode
006947,2025-05-16,MAS,Jaipur,39,AC,1748,UPI
006948,2025-05-16,BCT,BCT,8,Sleeper,844,Cash
006949,2025-05-16,Mumbai,Chennai,72,General,450,Card
006950,2025-05-16,Delhi,SBC,15,AC,1622,NetBanking
006951,2025-05-17,Mumbai,Mumbai,48,General,368,NetBanking
006952,2025-05-17,SBC,Jaipur,64,Sleeper,1100,Card
006953,2025-05-17,MAS,Mumbai,74,Sleeper,665,UPI
006954,2025-05-17,Gorakhpur,MAS,66,AC,2326,Cash
006955,2025-05-17,SBC,NDLS,36,General,258,Cash
006956,2025-05-17,Chennai,Mumbai,50,Sleeper,1097,Card
006957,2025-05-17,Chennai,Mumbai,27,Sleeper,972,Card
006958,2025-05-17,BCT,Chennai,41,Sleeper,865,Card
006959,2025-05-18,SBC,SBC,79,General,340,UPI
006960,2025-05-18,Jaipur,SBC,62,General,435,UPI
006961,2025-05-18,Chennai,Jaipur,47,Sleeper,817,UPI
006962,2025-05-18,HWH,Delhi,19,Sleeper,1126,Card
006963,2025-05-18,Gorakhpur,NDLS,71,General,337,UPI
006964,2025-05-18,HWH,Mumbai,6,Sleeper,1005,UPI
006965,2025-05-18,Delhi,SBC,75,Sleeper,1200,Cash
006966,2025-05-18,BCT,Gorakhpur,9,AC,2474,Cash
006967,2025-05-19,Delhi,Chennai,57,General,276,UPI
006968,2025-05-19,Delhi,SBC,49,Sleeper,1068,UPI
006969,2025-05-19,Chennai,HWH,45,Sleeper,709,Cash
006970,2025-05-19,SBC,Delhi,67,Sleeper,952,Cash
006971,2025-05-19,NDLS,Gorakhpur,76,AC,2312,Card
006972,2025-05-19,Chennai,MAS,36,Sleeper,690,NetBanking
006973,2025-05-19,Mumbai,Mumbai,6,AC,2435,UPI
006974,2025-05-19,NDLS,MAS,14,Sleeper,1013,Cash
006975,2025-05-20,SBC,Jaipur,47,Sleeper,672,Cash
006976,2025-05-20,Delhi,BCT,47,Sleeper,1146,NetBanking
006977,2025-05-20,MAS,Mumbai,71,General,409,Cash
006978,2025-05-20,BCT,MAS,27,General,497,UPI
006979,2025-05-20,SBC,MAS,64,General,332,UPI
006980,2025-05-20,MAS,Jaipur,10,AC,1782,Card
006981,2025-05-20,Gorakhpur,NDLS,17,AC,2004,UPI
006982,2025-05-20,Delhi,BCT,25,Sleeper,797,Cash
006983,2025-05-21,HWH,HWH,62,General,231,Cash
006984,2025-05-21,Mumbai,Gorakhpur,32,General,335,Cash
006985,2025-05-21,MAS,Mumbai,74,General,447,UPI
006986,2025-05-21,SBC,SBC,12,Sleeper,940,Cash
006987,2025-05-21,HWH,MAS,62,Sleeper,933,UPI
006988,2025-05-21,Chennai,BCT,44,Sleeper,742,UPI
006989,2025-05-21,Gorakhpur,Gorakhpur,5,AC,2245,NetBanking
006990,2025-05-21,Gorakhpur,Delhi,69,AC,1909,UPI
006991,2025-05-22,Chennai,Gorakhpur,14,General,243,Cash
006992,2025-05-22,Gorakhpur,Chennai,64,Sleeper,631,Card
006993,2025-05-22,HWH,Mumbai,73,Sleeper,627,Card
006994,2025-05-22,HWH,Jaipur,24,AC,1922,Cash
006995,2025-05-22,BCT,SBC,66,General,359,Card
006996,2025-05-22,NDLS,SBC,17,Sleeper,806,Card
006997,2025-05-22,SBC,MAS,62,Sleeper,617,Card
006998,2025-05-22,MAS,HWH,41,General,302,Card
006999,2025-05-23,BCT,Gorakhpur,14,Sleeper,1181,Card
007000,2025-05-23,NDLS,SBC,7,Sleeper,831,Cash
007001,2025-05-23,HWH,Gorakhpur,38,AC,2159,Cash
007002,2025-05-23,Delhi,BCT,38,AC,2364,Card
007003,2025-05-23,BCT,Mumbai,34,General,442,Card
007004,2025-05-23,Jaipur,Mumbai,41,General,234,Cash
007005,2025-05-23,Gorakhpur,Mumbai,72,Sleeper,838,NetBanking
007006,2025-05-23,Gorakhpur,SBC,38,Sleeper,933,Cash
007007,2025-05-24,HWH,Jaipur,36,Sleeper,748,NetBanking
007008,2025-05-24,NDLS,Mumbai,62,AC,2122,Cash
007009,2025-05-24,Mumbai,NDLS,28,Sleeper,1007,Cash
007010,2025-05-24,SBC,BCT,13,Sleeper,616,Cash
007011,2025-05-24,BCT,Jaipur,45,Sleeper,825,Card
007012,2025-05-24,Chennai,SBC,28,General,339,Card
007013,2025-05-24,Jaipur,SBC,29,Sleeper,859,NetBanking
007014,2025-05-24,Jaipur,Delhi,40,AC,2228,UPI
007015,2025-05-25,MAS,Chennai,12,Sleeper,773,Card
007016,2025-05-25,Jaipur,NDLS,63,General,404,Cash
007017,2025-05-25,Gorakhpur,Jaipur,39,Sleeper,1014,Card
007018,2025-05-25,SBC,Mumbai,42,AC,2007,UPI
007019,2025-05-25,HWH,MAS,36,Sleeper,752,Card
007020,2025-05-25,Jaipur,Chennai,55,General,302,UPI
007021,2025-05-25,Chennai,SBC,32,Sleeper,664,Cash
007022,2025-05-25,BCT,NDLS,60,General,316,Cash
007023,2025-05-26,NDLS,Mumbai,12,General,352,Cash
007024,2025-05-26,SBC,Chennai,45,General,355,UPI
007025,2025-05-26,MAS,SBC,27,Sleeper,681,Card
007026,2025-05-26,Jaipur,MAS,58,Sleeper,1117,UPI
007027,2025-05-26,Gorakhpur,Chennai,27,AC,2333,UPI
007028,2025-05-26,Mumbai,Mumbai,36,General,266,NetBanking
007029,2025-05-26,Delhi,Gorakhpur,14,Sleeper,837,Card
007030,2025-05-26,NDLS,MAS,39,AC,2083,UPI
007031,2025-05-27,Chennai,Gorakhpur,67,Sleeper,925,Card
007032,2025-05-27,BCT,Delhi,71,Sleeper,1189,UPI
007033,2025-05-27,MAS,HWH,40,Sleeper,666,Cash
007034,2025-05-27,HWH,Jaipur,53,Sleeper,775,UPI
007035,2025-05-27,Delhi,HWH,50,Sleeper,1077,Card
007036,2025-05-27,BCT,NDLS,31,General,454,UPI
007037,2025-05-27,SBC,SBC,35,Sleeper,662,Card
007038,2025-05-27,Mumbai,Chennai,38,Sleeper,1002,Card
007039,2025-05-28,HWH,Delhi,80,Sleeper,791,NetBanking
007040,2025-05-28,BCT,Chennai,63,Sleeper,928,NetBanking
007041,2025-05-28,BCT,Gorakhpur,58,General,270,UPI
007042,2025-05-28,Mumbai,BCT,70,Sleeper,662,UPI
007043,2025-05-28,Delhi,Chennai,34,Sleeper,896,Cash
007044,2025-05-28,BCT,MAS,77,AC,1744,Cash
007045,2025-05-28,HWH,SBC,27,General,206,Card
007046,2025-05-28,NDLS,Chennai,13,Sleeper,992,UPI
007047,2025-05-29,BCT,SBC,59,General,459,UPI
007048,2025-05-29,BCT,SBC,5,AC,2100,NetBanking
007049,2025-05-29,BCT,Delhi,60,Sleeper,776,Cash
007050,2025-05-29,Gorakhpur,Gorakhpur,43,Sleeper,803,NetBanking
007051,2025-05-29,HWH,Mumbai,22,General,333,UPI
007052,2025-05-29,MAS,Gorakhpur,46,Sleeper,1193,NetBanking
007053,2025-05-29,BCT,Delhi,77,General,220,Cash
007054,2025-05-29,SBC,Jaipur,79,Sleeper,727,Card
007055,2025-05-30,Mumbai,MAS,69,Sleeper,794,Cash
007056,2025-05-30,Mumbai,Jaipur,79,AC,1693,NetBanking
007057,2025-05-30,Gorakhpur,BCT,37,General,383,UPI
007058,2025-05-30,Chennai,Mumbai,34,Sleeper,846,UPI
007059,2025-05-30,SBC,Jaipur,9,General,359,UPI
007060,2025-05-30,SBC,SBC,54,General,393,NetBanking
007061,2025-05-30,HWH,SBC,69,General,309,NetBanking
007062,2025-05-30,Delhi,HWH,14,Sleeper,665,Card
007063,2025-05-31,NDLS,HWH,64,Sleeper,853,UPI
007064,2025-05-31,HWH,NDLS,31,General,482,Cash
007065,2025-05-31,BCT,SBC,76,AC,1559,UPI
007066,2025-05-31,Gorakhpur,HWH,32,Sleeper,717,UPI
007067,2025-05-31,Mumbai,BCT,49,AC,1922,UPI
007068,2025-05-31,MAS,Mumbai,56,Sleeper,1155,UPI
007069,2025-05-31,Gorakhpur,Jaipur,70,AC,2497,Cash
007070,2025-05-31,Chennai,Delhi,66,AC,2221,UPI
007071,2025-06-01,Jaipur,HWH,80,Sleeper,635,UPI
007072,2025-06-01,BCT,Gorakhpur,64,Sleeper,1130,NetBanking
007073,2025-06-01,Gorakhpur,Mumbai,44,Sleeper,690,NetBanking
007074,2025-06-01,HWH,Mumbai,19,AC,1800,UPI
007075,2025-06-01,Chennai,NDLS,11,Sleeper,816,UPI
007076,2025-06-01,Delhi,BCT,43,AC,2234,UPI
007077,2025-06-01,HWH,Chennai,55,Sleeper,697,Cash
007078,2025-06-01,Chennai,NDLS,11,Sleeper,1055,NetBanking
007079,2025-06-02,HWH,HWH,16,Sleeper,1130,Cash
007080,2025-06-02,Mumbai,Gorakhpur,18,General,496,UPI
007081,2025-06-02,HWH,Chennai,38,Sleeper,1137,Card
007082,2025-06-02,NDLS,SBC,43,General,227,NetBanking
007083,2025-06-02,BCT,BCT,77,Sleeper,1175,UPI
007084,2025-06-02,MAS,HWH,68,Sleeper,923,NetBanking
007085,2025-06-02,BCT,Mumbai,16,Sleeper,822,Card
007086,2025-06-02,MAS,Jaipur,38,AC,1579,Card
007087,2025-06-03,MAS,Gorakhpur,31,Sleeper,1162,NetBanking
007088,2025-06-03,MAS,NDLS,26,Sleeper,1057,Card
007089,2025-06-03,NDLS,HWH,22,Sleeper,775,Cash
007090,2025-06-03,Mumbai,Mumbai,50,AC,2021,Cash
007091,2025-06-03,Jaipur,Gorakhpur,48,AC,2248,NetBanking
007092,2025-06-03,Gorakhpur,BCT,22,General,299,Card
007093,2025-06-03,BCT,Delhi,41,Sleeper,1002,Cash
007094,2025-06-03,HWH,Mumbai,11,AC,2075,UPI
007095,2025-06-04,Chennai,MAS,72,Sleeper,979,UPI
007096,2025-06-04,Gorakhpur,Jaipur,64,Sleeper,1130,Card
007097,2025-06-04,MAS,BCT,52,General,340,NetBanking
007098,2025-06-04,MAS,HWH,55,AC,2036,Cash
007099,2025-06-04,Mumbai,Gorakhpur,56,Sleeper,688,Cash
007100,2025-06-04,SBC,MAS,56,General,291,Cash
007101,2025-06-04,SBC,Gorakhpur,58,AC,2010,Cash
007102,2025-06-04,Gorakhpur,SBC,45,Sleeper,641,Card
007103,2025-06-05,NDLS,Chennai,46,General,494,Card
007104,2025-06-05,HWH,Chennai,26,Sleeper,988,Card
007105,2025-06-05,BCT,SBC,43,Sleeper,680,NetBanking
007106,2025-06-05,Jaipur,Gorakhpur,27,AC,1901,Card
007107,2025-06-05,Delhi,Delhi,52,AC,1606,NetBanking
007108,2025-06-05,Delhi,Chennai,37,Sleeper,710,Cash
007109,2025-06-05,Jaipur,Mumbai,45,General,476,UPI
007110,2025-06-05,NDLS,SBC,34,Sleeper,813,UPI
007111,2025-06-06,Delhi,Gorakhpur,51,General,430,Card
007112,2025-06-06,Jaipur,NDLS,61,General,320,Cash
007113,2025-06-06,BCT,Chennai,76,Sleeper,733,UPI
007114,2025-06-06,MAS,HWH,61,AC,2317,Cash
007115,2025-06-06,Delhi,NDLS,66,Sleeper,970,Cash
007116,2025-06-06,HWH,Delhi,61,General,456,UPI
007117,2025-06-06,HWH,Chennai,72,General,384,Cash
007118,2025-06-06,HWH,HWH,76,AC,2297,UPI
007119,2025-06-07,MAS,NDLS,29,Sleeper,779,Card
007120,2025-06-07,Mumbai,HWH,44,Sleeper,647,Card
007121,2025-06-07,MAS,SBC,21,General,286,Cash
007122,2025-06-07,MAS,Chennai,52,AC,2396,Card
007123,2025-06-07,MAS,Mumbai,43,Sleeper,618,Card
007124,2025-06-07,Gorakhpur,Mumbai,19,General,245,NetBanking
007125,2025-06-07,SBC,MAS,21,Sleeper,1050,Card
007126,2025-06-07,BCT,Chennai,39,Sleeper,655,Card
007127,2025-06-08,Gorakhpur,SBC,37,AC,2240,Cash
007128,2025-06-08,HWH,HWH,22,Sleeper,691,UPI
007129,2025-06-08,NDLS,SBC,34,Sleeper,681,Card
007130,2025-06-08,Mumbai,BCT,41,General,424,UPI
007131,2025-06-08,SBC,Delhi,11,Sleeper,678,Cash
007132,2025-06-08,Jaipur,NDLS,78,Sleeper,882,UPI
007133,2025-06-08,NDLS,Delhi,32,Sleeper,910,UPI
007134,2025-06-08,NDLS,SBC,22,AC,2496,Cash
007135,2025-06-09,NDLS,Mumbai,51,Sleeper,759,Card
007136,2025-06-09,Mumbai,Gorakhpur,27,General,355,NetBanking
007137,2025-06-09,Chennai,Delhi,24,General,355,Cash
007138,2025-06-09,Delhi,Gorakhpur,35,Sleeper,1067,Card
007139,2025-06-09,Jaipur,Jaipur,18,Sleeper,1061,UPI
007140,2025-06-09,Delhi,SBC,27,AC,2353,UPI
007141,2025-06-09,Delhi,NDLS,6,General,316,NetBanking
007142,2025-06-09,MAS,Mumbai,33,AC,2165,UPI
007143,2025-06-10,SBC,SBC,54,General,318,NetBanking
007144,2025-06-10,Jaipur,MAS,77,Sleeper,1065,Card
007145,2025-06-10,HWH,Delhi,63,General,462,Card
007146,2025-06-10,HWH,SBC,37,General,383,UPI
007147,2025-06-10,Jaipur,NDLS,52,General,347,Card
007148,2025-06-10,Gorakhpur,BCT,48,Sleeper,765,UPI
007149,2025-06-10,SBC,MAS,16,Sleeper,674,Card
007150,2025-06-10,Chennai,Chennai,46,Sleeper,871,Cash
007151,2025-06-11,SBC,SBC,39,General,378,UPI
007152,2025-06-11,MAS,Gorakhpur,45,AC,2002,Cash
007153,2025-06-11,HWH,BCT,59,General,482,Card
007154,2025-06-11,BCT,Chennai,17,General,250,UPI
007155,2025-06-11,HWH,SBC,43,Sleeper,1186,Cash
007156,2025-06-11,Gorakhpur,MAS,70,General,343,Card
007157,2025-06-11,Chennai,Mumbai,39,Sleeper,942,NetBanking
007158,2025-06-11,SBC,Delhi,76,Sleeper,850,UPI
007159,2025-06-12,NDLS,MAS,37,Sleeper,729,Card
007160,2025-06-12,HWH,Chennai,40,Sleeper,957,NetBanking
007161,2025-06-12,MAS,HWH,17,General,379,UPI
007162,2025-06-12,Jaipur,Jaipur,60,Sleeper,1007,NetBanking
007163,2025-06-12,MAS,BCT,50,Sleeper,1094,NetBanking
007164,2025-06-12,NDLS,Gorakhpur,77,Sleeper,1081,UPI
007165,2025-06-12,Jaipur,MAS,50,General,277,Cash
007166,2025-06-12,Mumbai,MAS,48,AC,2477,UPI
007167,2025-06-13,Jaipur,Jaipur,50,General,201,UPI
007168,2025-06-13,MAS,Mumbai,78,Sleeper,920,Cash
007169,2025-06-13,BCT,BCT,73,Sleeper,889,UPI
007170,2025-06-13,Mumbai,NDLS,35,Sleeper,896,Cash
007171,2025-06-13,MAS,Gorakhpur,28,Sleeper,1074,NetBanking
007172,2025-06-13,MAS,Chennai,36,General,222,NetBanking
007173,2025-06-13,Delhi,HWH,71,Sleeper,771,NetBanking
007174,2025-06-13,Chennai,BCT,20,General,485,UPI
007175,2025-06-14,SBC,MAS,61,AC,2490,NetBanking
007176,2025-06-14,Chennai,BCT,28,Sleeper,792,Cash
007177,2025-06-14,NDLS,BCT,38,General,368,UPI
007178,2025-06-14,MAS,SBC,56,General,317,Card
007179,2025-06-14,NDLS,Jaipur,52,Sleeper,605,Card
007180,2025-06-14,HWH,SBC,57,Sleeper,1082,UPI
007181,2025-06-14,Gorakhpur,Chennai,59,Sleeper,731,NetBanking
007182,2025-06-14,NDLS,Mumbai,42,Sleeper,692,NetBanking
007183,2025-06-15,SBC,BCT,6,General,450,UPI
007184,2025-06-15,NDLS,NDLS,73,General,209,NetBanking
007185,2025-06-15,Delhi,HWH,57,Sleeper,1162,Card
007186,2025-06-15,Mumbai,Delhi,54,General,493,UPI
007187,2025-06-15,HWH,SBC,33,Sleeper,991,Cash
007188,2025-06-15,Delhi,Chennai,78,Sleeper,848,UPI
007189,2025-06-15,MAS,Chennai,59,Sleeper,1194,Card
007190,2025-06-15,Delhi,BCT,65,Sleeper,1016,Card
007191,2025-06-16,BCT,Mumbai,54,Sleeper,742,NetBanking
007192,2025-06-16,MAS,MAS,20,Sleeper,836,UPI
007193,2025-06-16,Gorakhpur,NDLS,74,Sleeper,886,Cash
007194,2025-06-16,Delhi,BCT,48,AC,1776,Cash
007195,2025-06-16,Mumbai,Delhi,20,General,490,Card
007196,2025-06-16,Gorakhpur,SBC,32,Sleeper,768,UPI
007197,2025-06-16,NDLS,Gorakhpur,61,AC,1942,Cash
007198,2025-06-16,Delhi,Mumbai,30,General,343,Cash
007199,2025-06-17,HWH,Delhi,15,General,383,NetBanking
007200,2025-06-17,Chennai,Delhi,5,General,244,Card
007201,2025-06-17,NDLS,BCT,73,Sleeper,867,UPI
007202,2025-06-17,Jaipur,Gorakhpur,47,AC,1975,UPI
007203,2025-06-17,BCT,BCT,50,Sleeper,852,UPI
007204,2025-06-17,HWH,Gorakhpur,40,AC,1895,UPI
007205,2025-06-17,HWH,Chennai,70,General,488,Cash
007206,2025-06-17,Gorakhpur,NDLS,61,AC,1711,NetBanking
007207,2025-06-18,Chennai,Mumbai,10,Sleeper,620,UPI
007208,2025-06-18,Mumbai,Chennai,66,Sleeper,915,Card
007209,2025-06-18,Gorakhpur,Mumbai,31,Sleeper,1163,UPI
007210,2025-06-18,Chennai,SBC,30,General,432,NetBanking
007211,2025-06-18,Delhi,MAS,17,Sleeper,722,Card
007212,2025-06-18,BCT,NDLS,80,AC,2373,UPI
007213,2025-06-18,NDLS,Mumbai,22,Sleeper,813,UPI
007214,2025-06-18,HWH,MAS,42,Sleeper,1199,NetBanking
007215,2025-06-19,Mumbai,MAS,10,AC,2291,Card
007216,2025-06-19,Gorakhpur,MAS,32,Sleeper,639,Card
007217,2025-06-19,BCT,BCT,9,Sleeper,931,Cash
007218,2025-06-19,NDLS,MAS,63,General,335,NetBanking
007219,2025-06-19,BCT,BCT,77,General,381,Card
007220,2025-06-19,HWH,Chennai,49,General,464,Cash
007221,2025-06-19,Delhi,Gorakhpur,57,General,458,UPI
007222,2025-06-19,Mumbai,Jaipur,6,Sleeper,1132,UPI
007223,2025-06-20,Chennai,BCT,53,AC,2362,Cash
007224,2025-06-20,Jaipur,BCT,77,Sleeper,1031,Cash
007225,2025-06-20,Mumbai,BCT,67,General,395,UPI
007226,2025-06-20,Chennai,NDLS,74,General,411,Cash
007227,2025-06-20,Gorakhpur,Delhi,62,General,215,UPI
007228,2025-06-20,Delhi,Delhi,8,AC,1701,Cash
007229,2025-06-20,Chennai,NDLS,34,General,417,UPI
007230,2025-06-20,Delhi,NDLS,61,Sleeper,732,UPI
007231,2025-06-21,BCT,Delhi,51,AC,1638,Card
007232,2025-06-21,Mumbai,Delhi,22,Sleeper,1092,Cash
007233,2025-06-21,Mumbai,MAS,48,AC,2346,Cash
007234,2025-06-21,HWH,HWH,56,Sleeper,669,Cash
007235,2025-06-21,Mumbai,Mumbai,53,Sleeper,614,Card
007236,2025-06-21,BCT,Delhi,34,Sleeper,811,Card
007237,2025-06-21,HWH,NDLS,56,Sleeper,659,UPI
007238,2025-06-21,Delhi,HWH,41,General,451,UPI
007239,2025-06-22,MAS,NDLS,67,Sleeper,1045,Card
007240,2025-06-22,Chennai,HWH,16,Sleeper,601,Cash
007241,2025-06-22,NDLS,BCT,21,General,435,Cash
007242,2025-06-22,Delhi,SBC,38,General,218,UPI
007243,2025-06-22,BCT,HWH,32,AC,2493,NetBanking
007244,2025-06-22,Delhi,Gorakhpur,8,Sleeper,1160,Cash
007245,2025-06-22,NDLS,Chennai,50,Sleeper,677,Card
007246,2025-06-22,BCT,Gorakhpur,18,AC,1971,NetBanking
007247,2025-06-23,Mumbai,BCT,17,Sleeper,627,Card
007248,2025-06-23,Delhi,Jaipur,62,General,247,Cash
007249,2025-06-23,Chennai,Jaipur,53,AC,2107,UPI
007250,2025-06-23,Gorakhpur,Gorakhpur,54,General,364,Card
007251,2025-06-23,Mumbai,Jaipur,71,General,375,UPI
007252,2025-06-23,Mumbai,HWH,25,General,272,Cash
007253,2025-06-23,MAS,Gorakhpur,55,Sleeper,628,UPI
007254,2025-06-23,Gorakhpur,NDLS,42,General,356,Card
007255,2025-06-24,SBC,BCT,30,Sleeper,878,NetBanking
007256,2025-06-24,Gorakhpur,Jaipur,10,Sleeper,882,Card
007257,2025-06-24,MAS,NDLS,22,AC,1978,Card
007258,2025-06-24,Jaipur,Mumbai,10,AC,2018,UPI
007259,2025-06-24,NDLS,BCT,45,General,381,UPI
007260,2025-06-24,MAS,BCT,61,Sleeper,708,Cash
007261,2025-06-24,Jaipur,Delhi,54,Sleeper,923,NetBanking
007262,2025-06-24,HWH,Gorakhpur,29,AC,1705,Cash
007263,2025-06-25,Mumbai,BCT,52,Sleeper,833,Card
007264,2025-06-25,SBC,MAS,28,AC,2437,UPI
007265,2025-06-25,MAS,HWH,34,General,386,UPI
007266,2025-06-25,Chennai,SBC,49,AC,2439,UPI
007267,2025-06-25,SBC,Mumbai,47,AC,1981,Cash
007268,2025-06-25,HWH,BCT,76,Sleeper,1006,NetBanking
007269,2025-06-25,BCT,SBC,60,Sleeper,1108,Card
007270,2025-06-25,Chennai,Chennai,77,Sleeper,1119,Cash
007271,2025-06-26,BCT,Delhi,74,Sleeper,652,Card
007272,2025-06-26,Chennai,MAS,37,General,398,Cash
007273,2025-06-26,SBC,Jaipur,49,Sleeper,990,UPI
007274,2025-06-26,Chennai,Chennai,11,AC,2148,Cash
007275,2025-06-26,SBC,HWH,22,Sleeper,1097,Cash
007276,2025-06-26,NDLS,MAS,74,General,371,Card
007277,2025-06-26,BCT,Mumbai,49,Sleeper,685,NetBanking
007278,2025-06-26,Delhi,SBC,41,AC,2057,Cash
007279,2025-06-27,HWH,Delhi,25,General,385,Card
007280,2025-06-27,Chennai,BCT,48,Sleeper,755,UPI
007281,2025-06-27,SBC,Mumbai,34,Sleeper,1092,Cash
007282,2025-06-27,HWH,Chennai,15,AC,2409,Card
007283,2025-06-27,Jaipur,Gorakhpur,12,AC,2020,Card
007284,2025-06-27,Gorakhpur,Mumbai,9,Sleeper,729,UPI
007285,2025-06-27,Chennai,SBC,12,Sleeper,680,UPI
007286,2025-06-27,MAS,SBC,9,Sleeper,983,Cash
007287,2025-06-28,Mumbai,Mumbai,14,Sleeper,894,Card
007288,2025-06-28,Delhi,SBC,19,Sleeper,868,Cash
007289,2025-06-28,NDLS,Mumbai,60,General,332,NetBanking
007290,2025-06-28,SBC,NDLS,59,General,249,Cash
007291,2025-06-28,SBC,Jaipur,7,General,222,UPI
007292,2025-06-28,Gorakhpur,Jaipur,45,AC,1877,UPI
007293,2025-06-28,Gorakhpur,Chennai,14,AC,1875,Card
007294,2025-06-28,Delhi,HWH,11,Sleeper,687,UPI
007295,2025-06-29,Chennai,Chennai,67,AC,2424,NetBanking
007296,2025-06-29,BCT,SBC,67,General,311,NetBanking
007297,2025-06-29,Gorakhpur,BCT,30,AC,1610,Card
007298,2025-06-29,Jaipur,Mumbai,38,Sleeper,1183,UPI
007299,2025-06-29,Gorakhpur,MAS,76,Sleeper,753,UPI
007300,2025-06-29,MAS,Gorakhpur,43,Sleeper,1062,UPI
007301,2025-06-29,Jaipur,Chennai,64,AC,2068,NetBanking
007302,2025-06-29,BCT,Gorakhpur,73,Sleeper,755,UPI
007303,2025-06-30,MAS,Delhi,30,Sleeper,917,Cash
007304,2025-06-30,MAS,Gorakhpur,66,General,246,NetBanking
007305,2025-06-30,Delhi,MAS,14,AC,1737,Cash
007306,2025-06-30,Gorakhpur,Jaipur,58,General,305,Card
007307,2025-06-30,HWH,NDLS,35,General,386,Cash
007308,2025-06-30,Jaipur,SBC,42,Sleeper,981,NetBanking
007309,2025-06-30,NDLS,Chennai,29,General,376,Card
007310,2025-06-30,HWH,Jaipur,69,AC,1760,UPI
007311,2025-07-01,Mumbai,Delhi,54,General,486,Cash
007312,2025-07-01,NDLS,SBC,28,Sleeper,892,Card
007313,2025-07-01,Chennai,BCT,31,Sleeper,934,UPI
007314,2025-07-01,BCT,Jaipur,54,Sleeper,1075,UPI
007315,2025-07-01,Delhi,SBC,54,AC,1724,UPI
007316,2025-07-01,HWH,Jaipur,19,General,242,Card
007317,2025-07-01,Gorakhpur,HWH,21,AC,1953,NetBanking
007318,2025-07-01,BCT,BCT,33,Sleeper,895,Card
007319,2025-07-02,MAS,HWH,9,Sleeper,1174,NetBanking
007320,2025-07-02,Jaipur,MAS,15,General,329,Card
007321,2025-07-02,Mumbai,BCT,56,Sleeper,1062,UPI
007322,2025-07-02,Delhi,MAS,38,Sleeper,813,UPI
007323,2025-07-02,MAS,MAS,37,Sleeper,1184,Cash
007324,2025-07-02,BCT,Delhi,53,General,303,UPI
007325,2025-07-02,Jaipur,SBC,35,AC,1657,Cash
007326,2025-07-02,Mumbai,Gorakhpur,22,AC,1771,UPI
007327,2025-07-03,MAS,Gorakhpur,9,Sleeper,837,NetBanking
007328,2025-07-03,Mumbai,HWH,34,General,357,NetBanking
007329,2025-07-03,BCT,Mumbai,49,AC,2120,UPI
007330,2025-07-03,Gorakhpur,Gorakhpur,42,Sleeper,1120,NetBanking
007331,2025-07-03,SBC,Gorakhpur,33,Sleeper,920,Card
007332,2025-07-03,Chennai,BCT,40,General,258,NetBanking
007333,2025-07-03,Chennai,Jaipur,13,General,391,Cash
007334,2025-07-03,MAS,HWH,27,Sleeper,850,UPI
007335,2025-07-04,MAS,HWH,7,Sleeper,1035,NetBanking
007336,2025-07-04,Chennai,Delhi,60,Sleeper,745,UPI
007337,2025-07-04,HWH,MAS,44,AC,2358,Card
007338,2025-07-04,Gorakhpur,MAS,60,Sleeper,951,UPI
007339,2025-07-04,Chennai,NDLS,62,Sleeper,1169,Card
007340,2025-07-04,Chennai,Delhi,35,Sleeper,844,UPI
007341,2025-07-04,Jaipur,Chennai,15,General,247,NetBanking
007342,2025-07-04,MAS,Chennai,46,Sleeper,900,Card
007343,2025-07-05,Mumbai,Chennai,7,Sleeper,1037,Cash
007344,2025-07-05,Jaipur,SBC,61,Sleeper,699,NetBanking
007345,2025-07-05,MAS,Jaipur,18,Sleeper,1079,NetBanking
007346,2025-07-05,Chennai,Delhi,50,Sleeper,1014,UPI
007347,2025-07-05,Delhi,SBC,23,Sleeper,764,UPI
007348,2025-07-05,SBC,MAS,64,Sleeper,901,Cash
007349,2025-07-05,MAS,MAS,35,General,320,Card
007350,2025-07-05,SBC,MAS,40,General,287,Card
007351,2025-07-06,NDLS,MAS,36,Sleeper,816,UPI
007352,2025-07-06,Gorakhpur,Delhi,67,AC,2072,UPI
007353,2025-07-06,Chennai,Delhi,30,Sleeper,778,Cash
007354,2025-07-06,Mumbai,SBC,69,Sleeper,762,NetBanking
007355,2025-07-06,HWH,Mumbai,6,AC,2092,Card
007356,2025-07-06,Mumbai,Chennai,74,General,369,Cash
007357,2025-07-06,Jaipur,Jaipur,49,General,500,NetBanking
007358,2025-07-06,SBC,Delhi,29,General,395,NetBanking
007359,2025-07-07,Jaipur,Mumbai,44,AC,1702,Card
007360,2025-07-07,Delhi,SBC,22,General,246,Card
007361,2025-07-07,NDLS,Jaipur,16,General,357,UPI
007362,2025-07-07,Mumbai,MAS,28,Sleeper,1007,NetBanking
007363,2025-07-07,Mumbai,Delhi,47,Sleeper,793,UPI
007364,2025-07-07,Delhi,MAS,36,General,478,Cash
007365,2025-07-07,Chennai,Chennai,51,Sleeper,916,UPI
007366,2025-07-07,MAS,Gorakhpur,49,Sleeper,1078,UPI
007367,2025-07-08,SBC,SBC,39,Sleeper,1020,Cash
007368,2025-07-08,SBC,Jaipur,13,Sleeper,868,Card
007369,2025-07-08,Gorakhpur,Delhi,14,AC,1980,UPI
007370,2025-07-08,Gorakhpur,Gorakhpur,69,General,398,Cash
